FILTROS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;B2B8AA44222A13A39E8CFC28F8420F36;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;88308;FLV UVA NAC ITALIA 500G BDJ;BC7896035210001;08061000;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;8,95;0;4,08;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;2AA926594D33FAA52871456D04E2147C;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;87975;SAL MASTER REFINADO 1KG;BCSEM GTIN;25010020;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;2,49;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;17769F034287E688AED0F7FCF91D9BDE;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;84357;POLVILHO CAIPIRA 1KG DOCE DOCE NOVO;BC7897586266752;11081400;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;7,99;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;8B8F6A66A404369391AF41FCA92FE128;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;84357;POLVILHO CAIPIRA 1KG DOCE DOCE NOVO;BC7897586266752;11081400;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;7,99;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;46DC371E5FFA9CEF79121D187FF3A8C8;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;85764;ARROZ REI ARTHUR CARNAROLI RISOTO 1KG;BC7891000120101;10063029;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;19,99;0;2;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;A877893CE9478E8A692206BA853D258C;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;88338;FLOCAO CORINGA 500G ARROZ;7899932800313;11041900;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;6,99;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;F371E053ED93F493B810AD6F9406B5B4;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;88338;FLOCAO CORINGA 500G ARROZ;7899932800313;11041900;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;6,99;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;24B3CD357C030BE3DB15417B1446D310;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;88337;AC BOV ALCATRA DA CASA KG;BC7898962939208;02013000;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;25,64;0;8,21;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;980417A4637F976D70D07BA3A00604BC;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;88337;AC BOV ALCATRA DA CASA KG;BC7898962939208;02013000;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;70,12;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;84C343819A3C7E8944E92C6D0B838266;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;88320;FEIJAO CAR SOBERANO T1 1KG;6975815510003;11031300;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;5,49;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;96A8495F6BEB7BEE4A317F9671D5C87D;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;88320;FEIJAO CAR SOBERANO T1 1KG;6975815510003;11031300;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;5,49;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;4A4BD39FF69D2E04808BEE12FC7FAC92;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;78800;CAFE MARATA 500GR MOIDO VACUO;BC7897760500016;09012100;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;16,99;0;2;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;21F810DD790EF57A00991B223394DA37;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;78800;CAFE MARATA 500GR MOIDO VACUO;BC7897760500016;09012100;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;16,99;0;2;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;9156A8C77685F22A0C5A683652642FD5;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;88339;AC BOV BUCHADA DA CASA KG;BCSEM GTIN;02061000;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;21,71;0;4,11;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;9F39897DD23F9FEB271839B023B75E07;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;86774;OLEO 10W40 F1 MASTER PERFORMANCE API SP (GASOLINA FLEX);7893026101515;27101932;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;9,99;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;4503C4B61766B282686567FD788B40E7;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;86774;OLEO 10W40 F1 MASTER PERFORMANCE API SP (GASOLINA FLEX);7893026101515;27101932;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;9,99;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;D4623E75D3CE940774A716A1FF3E9270;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;86774;OLEO 10W40 F1 MASTER PERFORMANCE API SP (GASOLINA FLEX);7893026101515;27101932;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;9,99;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;19695D224A8CF1EE7C900C638E91A139;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;88308;FLV UVA NAC ITALIA 500G BDJ;BC7896035210001;08061000;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;24,99;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;DA7C9264BB5DE24B28DA8E0B67B41F67;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;84986;LZ ALCOOL LIQ 70 START 1LT;BC7897534810990;38089429;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;290;12,99;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;C683BC85B52DD2DF8301CF4DC3D6026A;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;84986;LZ ALCOOL LIQ 70 START 1LT;BC7897534810990;38089429;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;290;12,99;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;8DF558435EDD018C5AA8649BF79B8129;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;84933;ACUCAR CRISTAL 2KG CAUAXI;7898297350013;17019900;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;290;7,99;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;D761A77FD533ED2A83D13CF3030DB2C3;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;84933;ACUCAR CRISTAL 2KG CAUAXI;7898297350013;17019900;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;290;7,99;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;9884B7D68C82ED21A9C133F94DC654E2;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;83076;FR REQUEIJAO PHILADELPHIA BISNAGA 1,5KG;7898964736256;04069090;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;590;25,99;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;B595937432DC671045AA32A443736A57;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;48927;FLV ABACATE KG;SEM GTIN;08044000;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;12,64;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;AC54D287DCF46C27F8C25088E4532BD9;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;47394;FLV CENOURA KG;SEM GTIN;07061000;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;4,88;0;0,82;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;85D358D09EBC6A0992318E82327329B0;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;47369;FLV CEBOLA CX2 KG;SEM GTIN;07031019;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;3,89;0;0,11;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;69684E5427BF0D76E658F932C2BC6F35;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;56005;FLV PERA DANJOU KG;;08083000;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;11,55;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;D908DD9EAFC666A3DE5DBC684CCA05F7;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;47384;FLV TOMATE CARMEM KG;SEM GTIN;07020000;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;48,55;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;B00B7335EAF31C59573500764573773E;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;47384;FLV TOMATE CARMEM KG;SEM GTIN;07020000;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;18,7;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;07E9399D9827DA8C87B86C796590B8AD;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;48926;FLV ABOBRINHA VERDE KG;SEM GTIN;07099300;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;4,99;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;19CD24B4A14AB2977DCD55C99357FB69;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;48963;FLV TOMATE SALADETE KG;SEM GTIN;07020000;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;23,6;0;5,25;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;F09F22730752E2C631B2CA7B86423565;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;48963;FLV TOMATE SALADETE KG;SEM GTIN;07020000;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;6,03;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;C55A22EC0573B263554CDC6C4B58D081;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;48963;FLV TOMATE SALADETE KG;SEM GTIN;07020000;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;18,99;0;3,8;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;B9E68AF029647448BE2E8679F16B83B2;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;56006;FLV PIMENTAO AMARELO KG;;07096000;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;8,2;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;62046D3D9002E0A64329DEEA4785E8B7;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;56006;FLV PIMENTAO AMARELO KG;;07096000;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;6,38;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;2D4B75F21775D36D0BAE8F73991403C1;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;47391;FLV ALHO IMP AGRANEL KG;SEM GTIN;07032090;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;15,74;0;3,15;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;F27AF444361913540F840EF857A5FB80;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;48918;FLV AMEIXA IMPORTADA KG;SEM GTIN;08094000;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;11,64;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;53A456CE7F7F8D561DA5A579AB35034D;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;56008;FLV PIMENTAO VERMELHO KG;;07096000;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;8,4;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;6630E207E84B4D1BD5A9AA117A8B1290;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;56008;FLV PIMENTAO VERMELHO KG;;07096000;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;6,82;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;547B51C92CA76CECE85A36DD63FBBE4A;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;31386;MASSA P TAPIOCA AMAFIL 1KG;7896035990095;11081400;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;8,49;0;1,9;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;C2E885C88D3D759EB3E6329817E548C3;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;31386;MASSA P TAPIOCA AMAFIL 1KG;7896035990095;11081400;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;8,49;0;1,9;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;1EF83872FC4DED314F3952371779E4EA;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;332;MAC INST NISSIN 85G GALINHA CAIP;7891079000229;19023000;;1704700;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;2,09;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;92FA535AAB3C7CEB3E92D87F363E92FC;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;332;MAC INST NISSIN 85G GALINHA CAIP;7891079000229;19023000;;1704700;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;2,09;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;AFBC417588900377A1DE7DA2D519568E;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;332;MAC INST NISSIN 85G GALINHA CAIP;7891079000229;19023000;;1704700;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;2,09;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;2109EAC40D72B0065D39818757F185FA;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;332;MAC INST NISSIN 85G GALINHA CAIP;7891079000229;19023000;;1704700;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;2,09;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;39784BFB471E7D4DB9AB51658D83D61D;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;3971;DETERG. YPE NEUTRO 500ML;7896098900208;;;1100600;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;3,19;0;0,6;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;810435B115DD9AD0AA2658AA84497965;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;5509;FLOCAO DE MILHO 500G BONOMILHO;7896333200117;11041900;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;2,49;0;0,5;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;013F7302FA66B353CC81789D5A2DE03B;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;5509;FLOCAO DE MILHO 500G BONOMILHO;7896333200117;11041900;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;2,49;0;0,5;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;4F8AE78DFA46E179133FF1FEBD62E794;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;5509;FLOCAO DE MILHO 500G BONOMILHO;7896333200117;11041900;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;2,49;0;0,5;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;69AB2A8F5E0E9F02EF73D66C83CDED6F;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;5509;FLOCAO DE MILHO 500G BONOMILHO;7896333200117;11041900;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;2,49;0;0,5;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8B4A00174A3B33E80EF71454CAA214EA;BA1AD7A10EB1EF103B952BE6607E8FFA;07329932000121;PA;55;15251103596435000139550010000661991241909492;66199;1;00 - Documento Regular;0 - Entrada;45978;45978;1620;PJ;SIM;SUPERMERCADO SERVILAR DE TUCUMA LTDA  ME;5509;FLOCAO DE MILHO 500G BONOMILHO;7896333200117;11041900;;;07 - Material de Uso e Consumo;;1 - COMPRA DE PRODUTOS;0 - SIM;PA;1556;;090;2,49;0;0,5;0;0;0;0;0;0;;;
